product_name,users,orders,total_items,reorder_rate
Organic Gluten Free Crispy Rice Peanut Butter Cereal Bars,22,34,34,0.35294117647058826
100% Organic Chickpeas,24,34,34,0.29411764705882354
Bianco Organic Whole Peeled Tomatos,28,34,34,0.17647058823529413
Organic Pan-Fired Green Tea Bags,18,34,34,0.47058823529411764
"Organic Pear, Kale & Cucumber Stage 2 Baby Food",14,34,34,0.5882352941176471
Organic 100% Durum Semolina Penne Rigate,25,33,33,0.24242424242424243
Organic Cacao Powder,32,33,33,0.030303030303030304
Organic Butterscotch Pecan Ice Cream,20,33,33,0.3939393939393939
Organic Chunky Strawberry Fruit Bars,23,33,33,0.30303030303030304
Organic 100% Apple Juice,17,33,33,0.48484848484848486
Organic Broccoli And Carrots,24,33,33,0.2727272727272727
Organic Bittersweet Chocolate Ice Cream,23,33,33,0.30303030303030304
Organic Just Peas And Spinach Baby Food Stage 2,16,33,33,0.5151515151515151
Organic Bananas Stage 2 Baby Food,23,33,33,0.30303030303030304
Organic White Button Mushrooms,18,33,33,0.45454545454545453
Organic Raw Whole Milk,13,33,33,0.6060606060606061
Organic 55% Semi Sweet dark Chocolate Chips,23,33,33,0.30303030303030304
Organic Belgian Pancake And Waffle Mix,18,33,33,0.45454545454545453
Organic Apple Fuji 3 Lb Bag,25,33,33,0.24242424242424243
Organic Just Pears Sage 1 Baby Food,19,33,33,0.42424242424242425
"Organic Spelt Spaghetti, Made with VitaSpelt",20,33,33,0.3939393939393939
Organic Diced with Garlic & Onion Tomatoes,30,33,33,0.09090909090909091
Organic White Mushrooms Pieces & Stems,28,33,33,0.15151515151515152
Organic Cashew Cacao Oatmeal,25,33,33,0.24242424242424243
"Organic Qi'a Superfood Oatmeal, Cinnamon Pumpkin Seed",23,33,33,0.30303030303030304
Ethiopia Guji Organic Whole Bean Coffee,25,33,33,0.24242424242424243
Organic Recipe Granola,19,33,33,0.42424242424242425
Organic Decaf Green Tea,25,33,33,0.24242424242424243
"Tempeh, Organic, Soy Cake",24,33,33,0.2727272727272727
Organic Green Zen Blend Salad,23,32,32,0.28125
Organic Brown Basmati Sprouted Rice,21,32,32,0.34375
100% Organic Pineapple Slices,29,32,32,0.09375
Organic Peru Decaf Coffee,24,32,32,0.25
Organic Extra Virgin Olive Oil Popped Corn,24,32,32,0.25
Sea Salt Almond Organic Stone Ground 80% Dark Chocolate,23,32,32,0.28125
Organic Peppermint Lemonade,18,32,32,0.4375
Argan Oil 100% USDA Organic Moroccan,30,32,32,0.0625
Organic Culture Cola,12,32,32,0.625
Organic Hemp Pro Fiber Plant Based Protein Supplement,29,32,32,0.09375
Organic Sea Salt Flax Crackers,21,32,32,0.34375
Advance Organic Powder,12,32,32,0.625
Organic Sweetened Creamy Cashewmilk,26,32,32,0.1875
Organic Master Brew Kombucha Dragonfruit Lemongrass,19,32,32,0.40625
Organic Kabocha Squash,25,32,32,0.21875
"Baby Food, Organic, Peach, Banana & Raspberry with Quinoa, 2 (6 Months & Up)",26,32,32,0.1875
Organic Vegetarian Traditional Refried Beans,17,32,32,0.46875
Organic Pure Lime,22,32,32,0.3125
Organic Peaches,25,32,32,0.21875
"Peas & Carrots, Organic",29,32,32,0.09375
Organic Whole Rye Bread,26,32,32,0.1875
Organic Protein Vanilla Smoothie,11,32,32,0.65625
Organic Fat Free Vegetarian Traditional Refried Beans,15,32,32,0.53125
Organic Blueberry Fruit Spread,29,32,32,0.09375
Organic Golden Ginger Ale Soda,30,32,32,0.0625
Organic Honey Graham ZBar Kids Energy Bar,18,32,32,0.4375
Organic Blueberry Mint Kombucha,10,32,32,0.6875
Organic Brown Rice And Wakame Noodles,22,32,32,0.3125
Organic Plain Coconut Milk Yogurt,15,32,32,0.53125
"Crunchy Pea Snack, Baked, Organic, Southwest Spice",22,32,32,0.3125
Organic Porcini Mushroom Risotto,23,32,32,0.28125
Organic Sparkling Blood Orange Beverage,23,31,31,0.25806451612903225
Organic Spelt Bread,19,31,31,0.3870967741935484
Pumpkin Apple Peach Cinnamon Organic Baby Food,25,31,31,0.1935483870967742
No. 01 Organic Vegan Cold Pressed Juice Kale Spinach Romaine Celery Cucumber Apple Lemon,13,31,31,0.5806451612903226
Organic Sparkling Black Cherry Beverage,22,31,31,0.2903225806451613
Organic Nutritional Shake Strawberries & Cream,18,31,31,0.41935483870967744
Organic Sesame Seeds,31,31,31,0.0
Organic English Breakfast Black Tea,24,31,31,0.22580645161290322
Organic Asian Pear Kombucha,17,31,31,0.45161290322580644
Organic Dark Chocolate Salted Almond Butter Cups,26,31,31,0.16129032258064516
Organic 21 Whole Grain Bread,13,31,31,0.5806451612903226
Organic Mint Crunch Dark Chocolate Bar,14,31,31,0.5483870967741935
Organic Mint Leaves,26,31,31,0.16129032258064516
Organic Whole Grain Buckwheat Groats,30,31,31,0.03225806451612903
"Soup, Lower Sodium, Organic, Split Pea",18,31,31,0.41935483870967744
Organic Sumatra Coffee,22,31,31,0.2903225806451613
Organic Whole Grain Red Quinoa,27,31,31,0.12903225806451613
Organic Fruit Punch Sensible Sippers,21,31,31,0.3225806451612903
"Organic Yogurt, Pomegranate",21,31,31,0.3225806451612903
Organic Cottage Cheese Kalamata Olive,13,31,31,0.5806451612903226
Organic Montebello Spaghetti Italian Pasta,25,31,31,0.1935483870967742
Organic Elderberry Tonic,24,31,31,0.22580645161290322
Organic Roots Juice,11,31,31,0.6451612903225806
Organic Soba Asian Pasta,25,31,31,0.1935483870967742
Organic Sweet Basil And Roasted Garlic Smoked Sausage,25,31,31,0.1935483870967742
Organic Sweet 100 Cherry Tomatoes,24,31,31,0.22580645161290322
Harvest Organic Hunza Golden Raisins,26,31,31,0.16129032258064516
Organic Somen Noodles,24,31,31,0.22580645161290322
Organic Black Molasses,30,31,31,0.03225806451612903
Organic Wheat Grass Powder,26,31,31,0.16129032258064516
100% Organic Unbleached White Whole Wheat Flour,29,30,30,0.03333333333333333
Organic Ground Ceylon Cinnamon,28,30,30,0.06666666666666667
Organic Lavender Hand Sanitizer,22,30,30,0.26666666666666666
Apple Freeze Dried Organic,20,30,30,0.3333333333333333
Twisted Tropical Tango Organic Juice Drink,16,30,30,0.4666666666666667
Organic 85% Dark Chocolate Black Rice Quinoa Crunch,23,30,30,0.23333333333333334
Organic Ground Peeled Tomatoes,24,30,30,0.2
Organic Brown Rice Vinegar,29,30,30,0.03333333333333333
Organic Stone Ground Flour Whole Wheat,29,30,30,0.03333333333333333
Organic Crushed Tomatoes In Tomato Purée,20,30,30,0.3333333333333333
Freeze Dried Organic Peas,20,30,30,0.3333333333333333
Organic Caesar Premium Croutons,20,30,30,0.3333333333333333
"Organic Pineapple, Apple & Pea Freeze Dried Snacks",24,30,30,0.2
Organic Diced Tomatoes No Salt Added,23,30,30,0.23333333333333334
Premium Organic Pasta Sauce Family Marinara,18,30,30,0.4
Organic Raspberry Ginger,16,30,30,0.4666666666666667
Organic Cashew Blueberry Boom Drink,26,30,30,0.13333333333333333
Organic Medium Firm Tofu,22,30,30,0.26666666666666666
Organic Blueberry Pomegranate Whole Milk Yogurt,18,30,30,0.4
Organic Chinese Five Spice,30,30,30,0.0
"Pear, Kiwi, Peas & Spinach Organic Baby Food",24,30,30,0.2
Organic Habanero & Lime Hummus,21,30,30,0.3
Organic Vanilla Bean Ice Cream Sandwich,22,30,30,0.26666666666666666
100% Organic Yellow Pop Corn,18,29,29,0.3793103448275862
Organic Mash ups Tropical Squeezable Fruit,20,29,29,0.3103448275862069
Organic Scottish Oatmeal,16,29,29,0.4482758620689655
Organic Fruit and Veggie Smoothie Beetbox Berry Mashups Smoothie Pouch,23,29,29,0.20689655172413793
Organic Sparkling Grapefruit Beverage,22,29,29,0.2413793103448276
Organic Sea Salt Seaweed,20,29,29,0.3103448275862069
Organic Cherry Drink,14,29,29,0.5172413793103449
100% Organic Einkorn  All-Purpose Flour,21,29,29,0.27586206896551724
Organic Specialty Mushroom Trio,22,29,29,0.2413793103448276
Organic Greek Yogurt Peach,18,29,29,0.3793103448275862
Organic Red Lentil Mini Fettuccine,17,29,29,0.41379310344827586
Organic Blood Orange Sparkling Beverage,16,29,29,0.4482758620689655
Organic Kale & White Bean Ravioli,18,29,29,0.3793103448275862
Organic Spelt Rotini,18,29,29,0.3793103448275862
Organic Toasted Sushi Nori,28,29,29,0.034482758620689655
Organic Grass Fed Whey Protein Unflavored,25,29,29,0.13793103448275862
Organic Lime Bag,24,29,29,0.1724137931034483
Organic Gluten Free 6-Grain Ancient Grain Hot Cereal,11,29,29,0.6206896551724138
Organic Granulated Tapioca,28,29,29,0.034482758620689655
Organic Old World Flatbreads Pizza Crust,24,29,29,0.1724137931034483
Organic Egg Nog,26,29,29,0.10344827586206896
Organic Whole Grain Amaranth,27,29,29,0.06896551724137931
Organic Seed Your Soul Strawberry Lemonade Chia Vitality Beverage,14,29,29,0.5172413793103449
Organic Strawberry & Mango Dried Tiny Fruits,20,29,29,0.3103448275862069
Organic Yukon Gold Potato Bag,24,29,29,0.1724137931034483
Organic Black Cherry Sparkling Juice,20,29,29,0.3103448275862069
Nonfat After Dark Chocolate Organic Frozen Yogurt,22,29,29,0.2413793103448276
Tuberz Organic Lowfat Yogurt,23,29,29,0.20689655172413793
Organic Molasses Unsulphured,25,29,29,0.13793103448275862
Organic Bartlett Pears,22,29,29,0.2413793103448276
Organic Vegan Wild Mushroom Gravy,24,29,29,0.1724137931034483
Organic Pineapple Coconut Water,19,28,28,0.32142857142857145
Original Organic Rice Drink,13,28,28,0.5357142857142857
Organic Blue Corn Sea Salt Tortilla Chips,17,28,28,0.39285714285714285
Organic Turmeric Pineapple Elixir,16,28,28,0.42857142857142855
Organic Coconut Almond Peanut,24,28,28,0.14285714285714285
Organic Feta Cheese,18,28,28,0.35714285714285715
Premium Organic Cut Green Beans,21,28,28,0.25
Organic Sprouted Barley Bread,15,28,28,0.4642857142857143
Organic Strawberry Coconut Milk Yogurt,21,28,28,0.25
Nonfat Yogurt Organic Vanilla,16,28,28,0.42857142857142855
Organic Not Salted Pistachios,16,28,28,0.42857142857142855
Vanilla Organic Coconut Milk Yogurt,21,28,28,0.25
Organic Cranberry Juice,18,28,28,0.35714285714285715
Organic Vanilla Almond Chia Vitality Granola Clusters,22,28,28,0.21428571428571427
"Fruit Spread, Organic, Blackberry",24,28,28,0.14285714285714285
Organic Banana Mango Baby Food,15,28,28,0.4642857142857143
Organic Strawberry Cobbler Cereal Bars,20,28,28,0.2857142857142857
Organic Dried Cranberries Apple Sweetened,21,28,28,0.25
Organic Cranberry Lemonade Vitality Beverage,15,28,28,0.4642857142857143
"Couscous, Organic, Whole Wheat",23,28,28,0.17857142857142858
Organic Turn Up Da Turkey Recipe,12,27,27,0.5555555555555556
Organic Apple Cider Vinaigrette,24,27,27,0.1111111111111111
Curried Red Lentil Organic Soup,25,27,27,0.07407407407407407
Organic Coconut Sugar,23,27,27,0.14814814814814814
Organic Arrabbiata Pasta Sauce,18,27,27,0.3333333333333333
"Marketplace Cheese Tortellini in a Roasted Red Pepper Sauce with Aged Parmesan Cheese, Organic",7,27,27,0.7407407407407407
Organic Red Beans Vegetarian,23,27,27,0.14814814814814814
Organic Red Chard,21,27,27,0.2222222222222222
Organic & Cold-Pressed Vegetable & Fruit Juice Harmony,16,27,27,0.4074074074074074
Stonyfield Organic Oikos Greek Lowfat Yogurt Pineapple on the Bottom,12,27,27,0.5555555555555556
Organic Bananas Bananas Bananas Super Smooth Puree Stage 1,17,27,27,0.37037037037037035
Organic Bucatini,18,27,27,0.3333333333333333
Organic Gluten Free Brown Rice Spaghetti,21,27,27,0.2222222222222222
Organic Vanilla Lowfat Milk,10,27,27,0.6296296296296297
Organic French Cut Green Beans,18,27,27,0.3333333333333333
Organic Greek Blueberry Whole Milk,21,27,27,0.2222222222222222
Organic Chia Seed,20,27,27,0.25925925925925924
Organic Super Tampons Wth Applicator,21,27,27,0.2222222222222222
Sweets Organic Lollipops,25,27,27,0.07407407407407407
Organic  No Salt Sprouted Multigrain Bread,20,27,27,0.25925925925925924
Organic Protein Almond Milk Lightly Sweetened Vanilla,19,27,27,0.2962962962962963
Organic Kale Balsamic Chicken Sausage,20,27,27,0.25925925925925924
Organic Hojicha Green Tea,24,27,27,0.1111111111111111
Non Dairy Ranch Organic Dressing Gluten Free,21,27,27,0.2222222222222222
"Organic White Bean & Kale Soup, 25% Less Sodium",22,27,27,0.18518518518518517
Organic Smooth Wheat Bread,15,27,27,0.4444444444444444
Organic Stoneground Mustard,25,27,27,0.07407407407407407
Organic Rainbow Chard Blend,20,27,27,0.25925925925925924
Apple Organic Puffs,15,27,27,0.4444444444444444
Organic Sea Salt 70% Dark Chocolate,24,27,27,0.1111111111111111
Organic Plain Cream Top Yogurt,14,27,27,0.48148148148148145
Organic Sunflower Sprouts,18,27,27,0.3333333333333333
Organic Sweet & Salty Peanut Choco Chewy Granola Bars,20,27,27,0.25925925925925924
Organic Mediterranean Oregano,27,27,27,0.0
Organic Marjoram,25,27,27,0.07407407407407407
Organic Fruit Spread Apricot,20,26,26,0.23076923076923078
Organic French Beans,16,26,26,0.38461538461538464
Organic Celery Seeds,25,26,26,0.038461538461538464
Organic Yellow Corn Sea Salt Tortilla Chips,20,26,26,0.23076923076923078
Organic Minced Garlic,24,26,26,0.07692307692307693
Organic Garam Masala,25,26,26,0.038461538461538464
Organic Earl Grey Black Tea Sachets,12,26,26,0.5384615384615384
Organic Sliced Mild Cheddar,12,26,26,0.5384615384615384
Organic Lemon Pie Coco Roons,17,26,26,0.34615384615384615
Organic Oil & Vinegar Organic Dressing Organic,16,26,26,0.38461538461538464
"Organic Baby Sweet Potatoes, Microwaveable",19,26,26,0.2692307692307692
Organic Red Lentil Penne Pasta,18,26,26,0.3076923076923077
Organic Curry Leaves,26,26,26,0.0
Organic Roasted Lemon Thyme Hummus,23,26,26,0.11538461538461539
Superfood Organic Gluten Free Mulberry Cacao Seedbar,15,26,26,0.4230769230769231
Cinna-Cloves Organic Snack Bar,10,26,26,0.6153846153846154
Organic Peach Cobbler Black Tea Tea Bags,19,26,26,0.2692307692307692
Organic Root Vegetables & Apples with Beef Stage 3 Baby Food,22,26,26,0.15384615384615385
Organic Lemon Thyme Herbs,22,26,26,0.15384615384615385
Dark Velvet Organic Chocolate,18,26,26,0.3076923076923077
Organic Yellow Mustard Seed,26,26,26,0.0
Organic Cold Pressed Carrot Juice,20,26,26,0.23076923076923078
Organic French Style Meyer Lemon Yogurt,19,26,26,0.2692307692307692
Organic Tamari Gluten Free Soy Sauce Reduced Sodium,25,26,26,0.038461538461538464
57% Organic Dark Chocolate With Sea Salt,14,26,26,0.46153846153846156
Organic Brown Rice Flour,25,26,26,0.038461538461538464
Organic Sliced Bamboo Shoots,23,26,26,0.11538461538461539
Organic Sencha Green Tea,18,26,26,0.3076923076923077
2nd Foods Organic Banana Blueberry & Blackberry Oatmeal Pouches,4,25,25,0.84
Frozen Organic Blackberries,18,25,25,0.28
Dairy-Free Drinkable Cashewgurt Wild Blueberry Organic,19,25,25,0.24
"Wheat Grass Juice, Organic",16,25,25,0.36
Organic Carrot Leafy Greens,3,25,25,0.88
Organic Original Coconut Non-Dairy Beverage,18,25,25,0.28
Organic Celery Salt,22,25,25,0.12
Organic Go Take A Hike Mix,13,25,25,0.48
"Lemonade, Organic, Elderflower",19,25,25,0.24
Organic Dried Papaya,18,25,25,0.28
Organic Ground Chipotle Chili,23,25,25,0.08
Organic Unsweetened Dark Chocolate Baking Chips,23,25,25,0.08
Organic Carrot Beet Celery Juice,14,25,25,0.44
Organic Ground Chili Ancho,23,25,25,0.08
Organic Boneless & Skinless Chicken Thighs,14,25,25,0.44
Organic Traditional Udon,23,25,25,0.08
Organic San Marzano Diced Tomatoes,12,25,25,0.52
Organic Savory Beef Gravy,19,25,25,0.24
Organic Yellow Asian Pear,16,25,25,0.36
Organic Supreme Fruit & Nut Mix,22,25,25,0.12
Organic Mediterranean Olive Oil,19,25,25,0.24
The Great Organic Uncured Stadium Beef Hot Dog,17,25,25,0.32
Organic 70% Dark Chocolate Bar,18,25,25,0.28
Organic Yo Kids Squeezers,8,25,25,0.68
Organic Yerba Mate Unsweetened Hibiscus Lime,13,25,25,0.48
Organic Pea Shoots,23,25,25,0.08
Organic Agave Five Calorie Sweetener,25,25,25,0.0
Go Mango! Organic Dried Chili Lime Mango,10,25,25,0.6
Organic Maple Creamline Yogurt,20,25,25,0.2
Organic 65% Cacao Bittersweet Chocolate,22,25,25,0.12
Organic Basil Herb,22,25,25,0.12
"Creamy Coconut Organic Dark Chocolate, 57% Cocoa",13,25,25,0.48
Organic Grape Tomato,21,25,25,0.16
Organic Almond Butter Cup Live Food Bar,11,25,25,0.56
Organic Dark Chocolate Whey Protein,20,25,25,0.2
"Tea, Organic, Green Rooibos",17,24,24,0.2916666666666667
Coconut Organic Stone Ground 70% Dark Chocolate Bar,14,24,24,0.4166666666666667
Organic Almonds Sprouted In Orange Juice,11,24,24,0.5416666666666666
"Organic Icelandic, Nonfat, Blueberry Yogurt",15,24,24,0.375
Organic Gala Apple Bag,17,24,24,0.2916666666666667
Organic Green Tea,18,24,24,0.25
"Goji Berries, Certified Organic",15,24,24,0.375
Organic Mustard,24,24,24,0.0
Organic Blueberries Package,22,24,24,0.08333333333333333
Organic Lowfat Pomegranate Acai Kefir Probiotic Cultured Milk Smoothie,17,24,24,0.2916666666666667
Organic Canned Pinto Beans,18,24,24,0.25
Lavender Organic Hand Sanitizer,22,24,24,0.08333333333333333
Organics Tortilla Chips Blue Corn,15,24,24,0.375
Organic Gluten Free Brown Rice Flour,23,24,24,0.041666666666666664
Organic Cut Organic Spinach,20,24,24,0.16666666666666666
"Ice Cream, Organic, Land of Milk and Honey",17,24,24,0.2916666666666667
Organic Garlic Caramelized Hummus,18,24,24,0.25
Organic Beets,21,24,24,0.125
Organic Cashew & Cacao Meal Bar With Whey,11,24,24,0.5416666666666666
Homestyle Meals Organic Baby Food,14,24,24,0.4166666666666667
Organic Whole Grain Rosemary Blend Quinoa & Rice,21,24,24,0.125
Organic Cultured Soy Yogurt Plain,15,24,24,0.375
Organic Shiitake Mushroom Meatless Burger 3 Count,19,24,24,0.20833333333333334
Black Tea Organic Darjeeling,15,24,24,0.375
Organic Mlk Chocolate Bar,10,24,24,0.5833333333333334
Organic Smoky Chipotle Hummus,17,24,24,0.2916666666666667
Organic Raw Organic Kraut,18,24,24,0.25
Organic 50/50 Spring Blend,7,24,24,0.7083333333333334
Organic & Cold-Pressed Vegetable & Fruit Juice Vitality,13,24,24,0.4583333333333333
"The Second Generation Premium Dog Food, Organic Beef",14,24,24,0.4166666666666667
Organic Ginseng Mandarin Tonic,14,24,24,0.4166666666666667
Organic Wild Berry Fruit Spread,20,24,24,0.16666666666666666
Organic Original Coconut Smoothie,10,24,24,0.5833333333333334
Organic Deglet Nour Dates,21,24,24,0.125
Organic Baby Food Creamy Vegetables with Chicken,17,24,24,0.2916666666666667
Organic Red Lentil Mini Fettucini,19,24,24,0.20833333333333334
Organic Family Recipe Chocolate Chip Cookies,15,24,24,0.375
Organic Fennel,20,24,24,0.16666666666666666
Organic Salted Caramel Ice Cream Juliette Sandwiches,9,24,24,0.625
Greens & Apple Organic Juice Blend,11,24,24,0.5416666666666666
Apple and Blueberry Organic Baby Food,18,23,23,0.21739130434782608
Organic Peas,14,23,23,0.391304347826087
Organic Almond Non Dairy Beverage Vanilla,18,23,23,0.21739130434782608
